Date,Open,High,Low,Close,Volume,Change
2017-06-29,93252,93252,93174,93231,501,
2017-06-30,93203,93203,93174,93186,101,-0.00048267207259389266
2017-07-03,93140,93140,93087,93098,12,-0.0009443478634129088
2017-07-04,93087,93087,92974,93006,21,-0.0009882059764978468
2017-07-05,92983,92983,92983,92989,10,-0.00018278390641468523
2017-07-06,92993,92993,92993,92998,10,9.67856413123247e-05
2017-07-07,92865,92865,92800,92807,11,-0.002053807608765834
2017-07-10,92810,92911,92810,92921,20,0.0012283556197270062
2017-07-11,92949,92949,92949,92955,10,0.0003659022180131366
2017-07-12,92997,92997,92997,93003,10,0.0005163788930127033
2017-07-13,93054,93139,93054,93149,20,0.0015698418330591934
2017-07-14,93051,93051,93051,93059,10,-0.0009661939473316616
2017-07-17,93106,93106,93051,93059,20,0.0
2017-07-18,93036,93087,93036,93098,20,0.00041908896506526183
2017-07-19,93164,93164,93101,93112,20,0.00015037917033655646
2017-07-20,93101,93164,93101,93170,20,0.0006229057479165689
2017-07-21,93174,93242,93174,93250,20,0.0008586454867447468
2017-07-24,93242,93242,93242,93250,10,0.0
2017-07-25,93228,93285,93228,93294,20,0.0004718498659517234
2017-07-26,93285,93285,93183,93186,20,-0.0011576307158016608
2017-07-27,93270,93302,93270,93313,20,0.001362865666516333
2017-07-28,93307,93307,93239,93245,20,-0.0007287301876480745
2017-07-31,93285,93285,93285,93294,10,0.000525497345702286
2017-08-01,93280,93280,93188,93191,20,-0.0011040367011811991
2017-08-02,93236,93236,93236,93241,10,0.000536532497773301
2017-08-03,93235,93240,93174,93196,142516,-0.00048262030651746723
2017-08-04,93240,93262,93233,93236,111010,0.0004292029700845301
2017-08-07,93145,93145,93040,93127,34200,-0.0011690763224505574
2017-08-08,93125,93125,93116,93127,1011,0.0
2017-08-09,92988,92988,92911,92921,20,-0.002212033030163152
2017-08-10,92915,92953,92915,92941,1020,0.0002152365988312699
2017-08-11,93007,93007,93007,93011,10,0.0007531659870241292
2017-08-14,93092,93092,93069,93079,20,0.0007310963219404609
2017-08-16,92988,92988,92988,92993,10,-0.0009239463251646818
2017-08-17,93017,93017,93017,93020,10,0.00029034443452724545
2017-08-18,93092,93092,93092,93103,10,0.0008922812298430838
2017-08-21,93060,93060,93060,93069,10,-0.0003651869434927457
2017-08-22,93106,93106,93069,93079,20,0.00010744716285771005
2017-08-23,93069,93069,93069,93079,10,0.0
2017-08-24,93150,93150,93073,93084,110,5.371780960250483e-05
2017-08-25,93145,93275,93145,93284,20,0.0021485969661811932
2017-08-28,93257,93257,93257,93265,10,-0.00020367908751772745
2017-08-29,93236,93236,93228,93231,13,-0.0003645526188816861
2017-08-30,93285,93285,93285,93294,10,0.0006757409016313609
2017-08-31,93325,93325,93325,93335,10,0.0004394709198876079
2017-09-01,93302,93302,93302,93313,10,-0.00023571007660572185
2017-09-04,93150,93150,93150,93159,10,-0.00165035954261461
2017-09-05,93192,93192,93159,93166,20,7.514035144207121e-05
2017-09-06,93209,93263,93209,93270,20,0.0011162870575103234
2017-09-07,93286,93286,93258,93265,20,-5.3607805296396194e-05
2017-09-08,93347,93347,93347,93353,10,0.0009435479547525993
2017-09-11,93408,93408,93380,93386,20,0.00035349694171582513
2017-09-12,93325,93325,93325,93335,10,-0.0005461204034865608
2017-09-13,93357,93357,93357,93362,10,0.00028928054856169894
2017-09-14,93422,93422,93422,93427,10,0.000696214734045908
2017-09-15,93449,93449,93449,93456,10,0.00031040277435856467
2017-09-18,93449,93449,93449,93456,10,0.0
2017-09-19,93404,93404,93347,93353,20,-0.0011021229241567898
2017-09-20,93303,93303,93303,93314,10,-0.00041776911293689434
2017-09-21,93294,93337,93229,93344,22,0.00032149516685597845
2017-09-22,93369,93369,93369,93376,10,0.0003428179636613127
2017-09-25,93369,93369,93369,93376,10,0.0
2017-09-26,93327,93327,93243,93250,20,-0.0013493831391363509
2017-09-27,93234,93234,93135,93145,1010,-0.0011260053619303045
2017-09-28,93051,93051,92906,92916,11,-0.002458532395727131
2017-09-29,93069,93069,93069,93079,11,0.0017542726763959404
2017-10-10,93044,93044,92826,92923,22,-0.0016759956596009706
2017-10-11,92969,92969,92939,92944,21,0.00022599356456431963
2017-10-12,92974,93051,92974,93059,20,0.0012373041831641451
2017-10-13,93092,93092,93055,93064,20,5.372935449554639e-05
2017-10-16,93055,93055,93055,93064,10,0.0
2017-10-17,93012,93012,92939,93015,21,-0.0005265193845095384
2017-10-18,93040,93040,93040,93044,10,0.00031177767026813186
2017-10-19,93022,93022,92959,92963,11,-0.0008705558660418999
2017-10-20,92859,92859,92859,92867,10,-0.0010326689112872822
2017-10-23,92672,92672,92672,92680,10,-0.0020136323990223026
2017-10-24,92730,92730,92475,92649,21,-0.0003344842468709919
2017-10-25,92561,92561,92561,92566,10,-0.0008958542455935747
2017-10-26,92429,92429,92389,92394,11,-0.0018581336559859718
2017-10-27,92270,92270,92270,92278,10,-0.0012554927809165228
2017-10-30,92399,92399,92275,92404,21,0.0013654392162811835
2017-10-31,92394,92394,92394,92399,10,-5.4110211679114784e-05
2017-11-01,92177,92177,92177,92181,10,-0.0023593328932131064
2017-11-02,92364,92364,92364,92369,11,0.002039465833523213
2017-11-03,92414,92414,92414,92421,10,0.0005629594344422895
2017-11-06,92369,92369,92339,92348,20,-0.0007898637755487936
2017-11-07,92348,92348,92348,92355,10,7.580023389786028e-05
2017-11-08,92399,92399,92399,92404,10,0.0005305614206052578
