Date,Open,High,Low,Close,Volume,Change
2020-11-26,34000,42000,28400,28650,7663311,
2020-11-27,28100,31700,27200,28650,2502336,0.0
2020-11-30,29000,29550,26500,26650,722762,-0.06980802792321117
2020-12-01,27800,28600,26400,26750,718848,0.0037523452157599557
2020-12-02,26550,26750,24950,24950,652747,-0.06728971962616825
2020-12-03,25100,25500,23650,24950,555681,0.0
2020-12-04,24900,24950,23550,23600,283352,-0.054108216432865786
2020-12-07,23300,23450,21700,21950,363156,-0.06991525423728817
2020-12-08,21900,23600,21900,22550,558372,0.02733485193621865
2020-12-09,23100,24800,23000,23050,596478,0.022172949002217335
2020-12-10,23200,24450,23150,23500,203297,0.01952277657266821
2020-12-11,23350,23800,22550,22750,174654,-0.03191489361702127
2020-12-14,22600,22650,21850,22000,181433,-0.03296703296703296
2020-12-15,22000,23500,22000,22600,343798,0.027272727272727337
2020-12-16,22850,23450,22600,22750,156979,0.006637168141592875
2020-12-17,22950,22950,22200,22550,101299,-0.00879120879120876
2020-12-18,22550,23700,22250,23000,217667,0.019955654101995624
2020-12-21,23000,23450,22400,22650,128815,-0.01521739130434785
2020-12-22,22500,29200,22200,27250,4144216,0.20309050772626924
2020-12-23,26550,32000,24500,25450,5847220,-0.06605504587155964
2020-12-24,25100,29200,25100,26600,2203543,0.04518664047151266
2020-12-28,26200,26950,24150,24250,791343,-0.08834586466165417
2020-12-29,24600,25450,24200,24600,476921,0.014432989690721598
2020-12-30,25100,28650,25100,26600,2413383,0.08130081300813008
2021-01-04,26800,29550,26600,29000,2018648,0.09022556390977443
2021-01-05,29650,31500,27850,28200,2197756,-0.02758620689655178
2021-01-06,29400,30150,28500,29000,755454,0.028368794326241176
2021-01-07,29000,30600,28500,28850,871462,-0.005172413793103403
2021-01-08,28850,30050,26700,27250,590579,-0.0554592720970537
2021-01-11,26750,27200,25200,25700,305938,-0.056880733944954076
2021-01-12,26350,27800,25750,26250,586240,0.021400778210116655
2021-01-13,26150,26900,26100,26400,151818,0.005714285714285783
2021-01-14,26700,27550,26300,26850,305992,0.017045454545454586
2021-01-15,27000,27500,26500,26750,205988,-0.003724394785847296
2021-01-18,27300,27900,26850,26850,363937,0.0037383177570093906
2021-01-19,27450,29850,27350,29850,1661542,0.1117318435754191
2021-01-20,29600,30700,28800,29350,926986,-0.01675041876046901
2021-01-21,29600,31250,29450,30650,1245803,0.04429301533219765
2021-01-22,31250,33150,30500,30500,1832496,-0.004893964110929905
2021-01-25,29650,29800,28650,29300,429187,-0.03934426229508192
2021-01-26,29450,29500,28250,28400,243257,-0.030716723549488067
2021-01-27,28100,29200,28100,28350,194314,-0.0017605633802817433
2021-01-28,27950,27950,26500,26550,234398,-0.06349206349206349
2021-01-29,26750,27050,24450,24600,224394,-0.07344632768361581
2021-02-01,24200,26050,23700,25400,127070,0.03252032520325199
2021-02-02,25850,26350,25550,26000,96737,0.023622047244094446
2021-02-03,26550,27500,26550,26750,141794,0.028846153846153744
2021-02-04,26550,27100,25750,26000,100611,-0.028037383177570097
2021-02-05,25900,26050,25050,25500,90389,-0.019230769230769273
2021-02-08,25200,25200,24650,24700,91144,-0.03137254901960784
2021-02-09,24800,25150,24550,24700,60789,0.0
2021-02-10,24550,25000,24250,25000,55637,0.012145748987854255
2021-02-15,25000,26800,24300,25750,146428,0.030000000000000027
2021-02-16,25750,25850,25300,25450,59582,-0.011650485436893177
2021-02-17,25900,26500,25500,26400,143768,0.037328094302554016
2021-02-18,26400,26600,25400,25400,93936,-0.037878787878787845
2021-02-19,25200,25500,24700,25000,58186,-0.015748031496062964
2021-02-22,25050,25400,24650,24700,40607,-0.01200000000000001
2021-02-23,24550,24600,23800,24000,69553,-0.028340080971659964
2021-02-24,23600,23950,22600,22800,112913,-0.050000000000000044
2021-02-25,23100,23450,22850,23100,44766,0.013157894736842035
2021-02-26,22000,22450,20500,21400,267049,-0.07359307359307354
2021-03-02,21550,21850,20500,20650,191364,-0.03504672897196259
2021-03-03,20450,21050,20450,21050,176978,0.01937046004842613
2021-03-04,20650,21000,20500,20800,96876,-0.01187648456057011
2021-03-05,20600,20600,20200,20400,96039,-0.019230769230769273
2021-03-08,20700,21150,20350,20450,82712,0.002450980392156854
2021-03-09,20100,20450,19800,20250,77096,-0.009779951100244544
2021-03-10,20650,20800,19800,19850,63233,-0.01975308641975304
2021-03-11,19900,20250,19850,19950,44627,0.005037783375314797
2021-03-12,20200,20600,20000,20600,48266,0.032581453634085156
2021-03-15,20500,21050,20300,21000,68549,0.01941747572815533
2021-03-16,21400,21450,21000,21150,64565,0.0071428571428571175
2021-03-17,21150,21250,20700,20950,50915,-0.009456264775413725
2021-03-18,21050,21450,21000,21200,49149,0.01193317422434359
2021-03-19,21000,22500,20850,21800,131922,0.028301886792452935
2021-03-22,21850,22100,21650,21850,49871,0.002293577981651307
2021-03-23,21750,21850,21050,21200,55770,-0.029748283752860427
2021-03-24,21200,21500,20800,21350,47526,0.007075471698113178
2021-03-25,21150,21450,21000,21200,45878,-0.007025761124121788
2021-03-26,21600,21600,21150,21200,46591,0.0
2021-03-29,21250,21400,21000,21050,39335,-0.007075471698113178
2021-03-30,21050,21200,20900,21200,48301,0.0071258907363420665
2021-03-31,21200,21550,21000,21500,48204,0.014150943396226356
2021-04-01,21750,21800,21200,21350,41770,-0.006976744186046546
2021-04-02,21300,21400,21150,21200,28707,-0.007025761124121788
2021-04-05,21200,21250,20900,20900,39552,-0.014150943396226467
2021-04-06,20950,21450,20900,21100,44557,0.009569377990430672
2021-04-07,21150,21250,20900,21000,42781,-0.004739336492891044
2021-04-08,20950,21350,20950,21100,63690,0.004761904761904745
2021-04-09,21150,22750,21150,22650,263971,0.07345971563981046
2021-04-12,22800,23200,22400,23200,109027,0.024282560706401668
2021-04-13,23200,24200,23050,24000,208644,0.034482758620689724
2021-04-14,24000,24550,23750,24500,124762,0.02083333333333326
2021-04-15,24450,24700,24300,24550,72719,0.0020408163265306367
2021-04-16,24550,25100,24250,24750,96626,0.008146639511201537
2021-04-19,25200,25950,25100,25850,279807,0.04444444444444451
2021-04-20,25850,26050,25550,26000,149728,0.005802707930367523
2021-04-21,25950,25950,24100,24400,152019,-0.06153846153846154
2021-04-22,24450,26000,23750,25950,228825,0.06352459016393452
2021-04-23,25850,26400,25050,25950,110164,0.0
2021-04-26,26000,26400,25900,26350,174235,0.015414258188824581
2021-04-27,26350,26500,25900,26500,136632,0.005692599620493288
2021-04-28,26500,26900,25250,25250,130852,-0.047169811320754707
2021-04-29,25050,25800,23800,25250,142277,0.0
2021-04-30,25200,25500,23950,24050,77468,-0.04752475247524757
2021-05-03,24150,24300,22500,23650,53069,-0.016632016632016633
2021-05-04,23600,24300,23550,23900,41260,0.010570824524312794
2021-05-06,23750,24450,23600,24300,37690,0.01673640167364021
2021-05-07,24200,25400,24150,25400,77170,0.04526748971193406
