Date,Open,High,Low,Close,Volume,Change
2020-12-16,10060,10065,10015,10050,2626,
2020-12-17,10050,10050,9950,10015,1297,-0.0034825870646766344
2020-12-18,10055,10065,10020,10035,2188,0.001997004493260013
2020-12-21,10020,10050,9950,10040,6477,0.0004982561036372957
2020-12-22,10000,10000,9890,9890,10207,-0.014940239043824688
2020-12-23,9950,9980,9865,9980,6011,0.009100101112234471
2020-12-24,10075,10210,10075,10110,8855,0.013026052104208485
2020-12-28,10300,10300,10195,10195,2310,0.008407517309594548
2020-12-29,10230,10230,10190,10190,423,-0.0004904364884746881
2020-12-30,10290,10510,10285,10510,2425,0.03140333660451433
2021-01-04,10460,10670,10460,10645,8649,0.012844909609895261
2021-01-05,10720,10795,10720,10795,665,0.014091122592766459
2021-01-06,10830,10870,10690,10690,7489,-0.009726725335803654
2021-01-07,10940,11000,10940,11000,502,0.028999064546304965
2021-01-08,11200,11395,11200,11395,7151,0.03590909090909089
2021-01-11,11695,11750,11430,11430,8750,0.0030715225976305494
2021-01-12,11440,11505,11160,11330,2189,-0.008748906386701671
2021-01-13,11430,11430,11385,11385,2000,0.004854368932038833
2021-01-14,11450,11450,11450,11450,1,0.005709266578831862
2021-01-15,11490,11490,11170,11170,476,-0.024454148471615755
2021-01-18,11170,11170,11170,11170,1,0.0
2021-01-19,11210,11265,11210,11265,83,0.008504923903312367
2021-01-20,11280,11335,11280,11335,60,0.006213936972925049
2021-01-21,11345,11380,11345,11380,85,0.003970004411115946
2021-01-22,11380,11380,11380,11380,0,0.0
2021-01-25,11410,11415,11410,11415,350,0.0030755711775043437
2021-01-26,11390,11390,11375,11375,4000,-0.003504161191414834
2021-01-27,11450,11450,11450,11450,200,0.00659340659340657
2021-01-28,11060,11195,11030,11030,4100,-0.03668122270742358
2021-01-29,11055,11055,10895,10895,210,-0.012239347234814124
2021-02-01,10805,10985,10805,10985,4000,0.008260670032124828
2021-02-02,11290,11290,11180,11180,202,0.01775147928994092
2021-02-03,11300,11300,11300,11300,0,0.01073345259391778
2021-02-04,11150,11150,11150,11150,100,-0.013274336283185861
2021-02-05,11195,11220,11195,11220,16,0.00627802690582957
2021-02-08,11220,11220,11220,11220,1,0.0
2021-02-09,11190,11190,11190,11190,0,-0.002673796791443861
2021-02-10,11120,11120,11120,11120,1,-0.006255585344057235
2021-02-15,11335,11335,11330,11330,202,0.01888489208633093
2021-02-16,11450,11450,11450,11450,100,0.010591350397175736
2021-02-17,11330,11330,11330,11330,0,-0.010480349344978213
2021-02-18,11255,11255,11200,11200,101,-0.011473962930273585
2021-02-19,10940,10940,10940,10940,100,-0.023214285714285743
2021-02-22,11195,11195,11195,11195,1,0.0233089579524679
2021-02-23,11075,11075,11075,11075,0,-0.010719071013845505
2021-02-24,10985,10985,10785,10785,510,-0.026185101580135428
2021-02-25,11165,11165,11165,11165,0,0.0352341214649976
2021-02-26,10945,10945,10945,10945,100,-0.019704433497536922
2021-03-02,10955,10955,10955,10955,0,0.000913659205116435
2021-03-03,11040,11090,11040,11090,44,0.012323140118667197
2021-03-04,11055,11055,11055,11055,0,-0.003155996393147009
2021-03-05,10995,10995,10995,10995,0,-0.005427408412483015
2021-03-08,10870,10870,10820,10820,3,-0.015916325602546633
2021-03-09,10700,10755,10675,10755,600,-0.00600739371534198
2021-03-10,10755,10755,10755,10755,7,0.0
2021-03-11,10845,10845,10845,10845,0,0.008368200836819994
2021-03-12,10980,10980,10980,10980,0,0.012448132780082943
2021-03-15,10980,10980,10980,10980,0,0.0
2021-03-16,11030,11030,11030,11030,0,0.004553734061930825
2021-03-17,11030,11030,11030,11030,0,0.0
2021-03-18,11130,11130,11120,11120,502,0.008159564823209342
2021-03-19,11020,11020,11020,11020,0,-0.008992805755395739
2021-03-22,10985,10985,10985,10985,0,-0.0031760435571688284
2021-03-23,10980,10980,10980,10980,100,-0.000455166135639562
2021-03-24,10805,10805,10805,10805,1000,-0.015938069216757778
2021-03-25,10860,10860,10840,10840,103,0.003239241092086953
2021-03-26,10890,10890,10890,10890,0,0.004612546125461359
2021-03-29,10925,10925,10915,10915,80,0.0022956841138659367
2021-03-30,11020,11020,11020,11020,0,0.009619789280806312
2021-03-31,11090,11090,11090,11090,100,0.006352087114337657
2021-04-01,11090,11090,11090,11090,0,0.0
2021-04-02,11205,11205,11205,11205,0,0.010369702434625871
2021-04-05,11225,11225,11225,11225,1,0.0017849174475681462
2021-04-06,11235,11235,11235,11235,0,0.0008908685968820329
2021-04-07,11270,11270,11270,11270,100,0.0031152647975076775
2021-04-08,11275,11275,11275,11275,0,0.0004436557231588534
2021-04-09,11275,11275,11275,11275,0,0.0
2021-04-12,11275,11275,11275,11275,0,0.0
2021-04-13,11335,11335,11335,11335,0,0.005321507760532196
2021-04-14,11400,11400,11400,11400,0,0.005734450816056391
2021-04-15,11455,11455,11455,11455,30,0.004824561403508731
2021-04-16,11475,11475,11475,11475,100,0.0017459624618070269
2021-04-19,11475,11475,11475,11475,0,0.0
2021-04-20,11485,11485,11485,11485,100,0.0008714596949890296
2021-04-21,11380,11380,11380,11380,0,-0.009142359599477623
2021-04-22,11380,11380,11380,11380,0,0.0
2021-04-23,11380,11380,11380,11380,0,0.0
2021-04-26,11385,11385,11385,11385,0,0.0004393673110720808
2021-04-27,11395,11395,11395,11395,0,0.0008783487044357052
2021-04-28,11345,11345,11345,11345,0,-0.004387889425186531
2021-04-29,11280,11280,11280,11280,0,-0.005729396209784077
2021-04-30,11205,11205,11205,11205,0,-0.0066489361702127825
2021-05-03,11120,11120,11120,11120,0,-0.007585899152164233
2021-05-04,11125,11125,11125,11125,0,0.0004496402877698369
2021-05-06,11175,11175,11175,11175,0,0.004494382022471877
2021-05-07,11175,11175,11175,11175,0,0.0
