Date,Open,High,Low,Close,Volume,Change
2020-10-15,99891,100140,99891,100126,24025,
2020-10-16,99981,99981,99896,99896,6021,-0.0022971056468849005
2020-10-19,100000,100000,100000,100001,6000,0.0010510931368623577
2020-10-20,100265,100349,100265,100350,6003,0.003489965100349046
2020-10-21,99985,99985,99756,99757,96,-0.005909317389138025
2020-10-22,99856,99856,99856,99856,1,0.000992411560091
2020-10-23,100040,100040,99995,99996,22,0.0014020189072263545
2020-10-26,100110,100110,100050,100051,5,0.0005500220008800571
2020-10-27,100085,100085,99926,99926,11,-0.0012493628249592437
2020-10-28,100005,100020,99981,99981,51,0.0005504073014030997
2020-10-29,99816,99816,99731,99732,44,-0.0024904731899060284
2020-10-30,99612,99612,99542,99542,18,-0.0019051056832311009
2020-11-02,99362,99362,99208,99208,20,-0.003355367583532609
2020-11-03,99173,99223,99173,99184,24,-0.00024191597451816982
2020-11-04,98889,99477,98889,99478,3,0.002964187772221294
2020-11-05,99632,99716,99632,99712,22,0.002352278895836335
2020-11-06,99587,99587,99437,99443,88,-0.002697769576380016
2020-11-09,99263,99432,99188,99433,16,-0.00010056011986769864
2020-11-10,98854,98954,98829,98899,39,-0.005370450454074582
2020-11-11,98899,98934,98670,98670,21,-0.0023154935843638924
2020-11-12,98819,98819,98819,98820,1,0.001520218911523319
2020-11-13,98819,98859,98819,98855,152,0.00035417931592784946
2020-11-16,98884,99048,98884,98999,16,0.0014566789742551656
2020-11-17,99004,99004,98924,98999,107,0.0
2020-11-18,99173,99218,99173,99218,4,0.002212143557005719
2020-11-19,99208,99208,99168,99189,129,-0.00029228567397043825
2020-11-20,99263,99263,99143,99164,36,-0.00025204407746826085
2020-11-23,99253,99442,99238,99418,124,0.0025614134161591195
2020-11-24,99328,99328,99188,99189,22,-0.0023034058218833753
2020-11-25,99173,99173,98879,98879,56,-0.003125346560606479
2020-11-26,98954,98954,98794,98795,39,-0.0008495231545626591
2020-11-27,98934,98949,98894,98894,31,0.0010020750037957882
2020-11-30,98979,98979,98749,98775,232,-0.0012033085930389653
2020-12-01,98729,98829,98729,98830,7,0.0005568210579600663
2020-12-02,98630,98670,98565,98615,16,-0.002175452797733457
2020-12-03,98774,98774,98630,98630,190,0.00015210667748322138
2020-12-04,98859,98899,98759,98760,70,0.0013180573861908407
2020-12-07,98864,98864,98864,98865,37,0.0010631834750911562
2020-12-08,98909,98909,98909,98909,20,0.0004450513326252903
2020-12-09,98834,98834,98700,98805,44,-0.001051471554661343
2020-12-10,98824,98909,98710,98805,47,0.0
2020-12-11,98814,98854,98769,98825,178,0.00020241890592576084
2020-12-14,98879,98909,98774,98775,111,-0.0005059448520111642
2020-12-15,98889,98904,98779,98805,462,0.0003037205770690665
2020-12-16,98724,98729,98620,98620,74,-0.0018723748798137319
2020-12-17,98410,98425,98276,98276,63,-0.0034881362806732374
2020-12-18,98351,98351,98351,98351,5,0.000763156823639477
2020-12-21,98685,98749,98685,98750,19,0.004056898252178476
2020-12-22,98749,98909,98685,98825,71,0.0007594936708861244
2020-12-23,98904,99009,98889,98994,42,0.0017100935997975686
2020-12-24,98909,98909,98734,98735,146,-0.0026163201810210923
2020-12-28,98710,98710,98575,98710,145,-0.0002532030181799927
2020-12-29,98780,98780,98500,98600,117,-0.0011143754432174635
2020-12-30,98575,98575,98325,98365,122,-0.002383367139959458
2021-01-04,98280,98505,98280,98430,194,0.0006608041478168847
2021-01-05,98405,98700,98365,98700,169,0.0027430661383724964
2021-01-06,98450,98465,98275,98275,81,-0.004305977710233
2021-01-07,98275,98345,98220,98300,49,0.0002543881963876782
2021-01-08,98295,98295,98200,98205,107,-0.0009664292980671174
2021-01-11,98365,98640,98340,98625,231,0.004276767985336827
2021-01-12,98430,98460,98395,98395,43,-0.002332065906210379
2021-01-13,98390,98530,98390,98410,78,0.00015244677066927892
2021-01-14,98410,98410,98305,98375,313,-0.0003556549131186193
2021-01-15,98375,98440,98340,98425,12,0.0005082592121983254
2021-01-18,98550,98600,98500,98600,45,0.0017780035560071017
2021-01-19,98625,98655,98535,98655,89,0.0005578093306288778
2021-01-20,98695,98740,98680,98740,174,0.0008615883634888188
2021-01-21,98740,98740,98630,98710,187,-0.00030382823577068674
2021-01-22,98545,98545,98315,98315,238,-0.004001620909735548
2021-01-25,98420,98420,98145,98215,334,-0.0010171387885876682
2021-01-26,98295,98340,98200,98305,284,0.0009163569719492504
2021-01-27,98340,98410,98240,98370,128,0.000661207466558178
2021-01-28,98235,98345,98200,98330,525,-0.00040662803700319827
2021-01-29,98280,98445,98235,98345,247,0.00015254754398452697
2021-02-01,98275,98335,98030,98090,82,-0.002592912705272288
2021-02-02,98280,98480,98280,98455,251,0.0037210724844529697
2021-02-03,98225,98425,98225,98380,55,-0.000761769336244944
2021-02-04,98245,98245,98150,98185,207,-0.0019821101849969436
2021-02-05,98270,98295,98185,98220,276,0.0003564699292153417
2021-02-08,98200,98200,97925,97990,129,-0.002341681938505369
2021-02-09,98100,98105,98030,98105,52,0.0011735891417492539
2021-02-10,98025,98025,97900,97945,299,-0.001630905662300619
2021-02-15,97945,97945,97690,97695,228,-0.0025524529072438185
2021-02-16,97735,97890,97735,97890,39,0.001996007984031989
2021-02-17,97615,97820,97595,97820,30,-0.0007150883644907458
2021-02-18,97935,97990,97910,97910,68,0.0009200572480065894
2021-02-19,97885,97885,97700,97700,57,-0.002144826881830264
2021-02-22,97565,97620,97280,97415,179,-0.0029170931422722868
2021-02-23,97460,97485,97385,97485,270,0.00071857516809537
2021-02-24,97640,97950,97500,97950,157,0.004769964609939947
2021-02-25,97735,97795,97580,97695,121,-0.002603369065849903
2021-02-26,96995,97240,96795,97050,65,-0.006602180254874912
2021-03-02,97220,97435,97055,97055,215,5.151983513651537e-05
2021-03-03,97095,97175,97095,97165,85,0.0011333779815567713
2021-03-04,96965,97055,96940,97005,84,-0.0016466834765604954
2021-03-05,96760,97000,96600,96955,35,-0.0005154373485902752
2021-03-08,96955,96955,96720,96720,35,-0.002423804857923817
2021-03-09,96700,96700,96275,96680,3983,-0.00041356492969391034
2021-03-10,96750,97110,96535,96650,12,-0.00031030202730653045
2021-03-11,96805,96910,96760,96775,41,0.0012933264355923235
2021-03-12,96565,96640,96185,96185,227,-0.006096615861534538
2021-03-15,96025,96095,95700,95855,416,-0.003430888392160991
2021-03-16,96045,96505,96045,96505,203,0.006781075582911633
2021-03-17,96230,96230,96020,96125,7977,-0.0039376198124450035
2021-03-18,96125,96125,95680,95930,160,-0.002028608582574809
2021-03-19,95640,96325,95640,96325,74,0.004117585739601859
2021-03-22,96210,96690,96210,96690,35,0.003789255125876023
2021-03-23,96570,96825,96570,96815,65,0.0012927913951805703
2021-03-24,96985,97250,96985,97110,40,0.0030470484945515075
2021-03-25,97110,97420,97005,97420,183,0.0031922562043043
2021-03-26,97125,97210,97020,97020,25,-0.004105933073290879
2021-03-29,96915,97285,96915,97240,74,0.0022675736961450532
2021-03-30,96975,97015,96590,96590,43,-0.006684491978609652
2021-03-31,96780,96780,96485,96620,18,0.00031059115850506913
2021-04-01,96605,96885,96490,96885,89,0.0027427033740425877
2021-04-02,97035,97035,96735,96735,5,-0.001548227279764669
2021-04-05,96695,96695,96335,96425,147,-0.0032046312089729634
2021-04-06,96470,96645,96470,96635,27,0.0021778584392013745
2021-04-07,96650,96710,96595,96630,28,-5.1741087597645397e-05
2021-04-08,96630,96880,96630,96865,65,0.0024319569491875193
2021-04-09,97020,97300,96885,96885,65,0.00020647292623765523
2021-04-12,96880,97225,96825,97225,284,0.0035093151674665535
2021-04-13,97130,97280,96945,96945,168,-0.0028799177166366485
2021-04-14,97255,97390,97255,97325,110,0.003919748310897919
2021-04-15,97275,97275,97030,97030,52,-0.0030310814282045184
2021-04-16,97330,97380,97185,97185,152,0.0015974440894568342
2021-04-19,97290,97375,97290,97375,97,0.0019550342130987275
2021-04-20,97400,97400,97195,97220,75,-0.0015917843388960629
2021-04-21,97350,97350,97155,97175,37,-0.00046286772269077403
2021-04-22,97380,97380,97255,97300,11,0.0012863390789812357
2021-04-23,97290,97290,96830,96840,13,-0.004727646454265155
2021-04-26,96930,96995,96610,96625,156,-0.002220156959933939
2021-04-27,96600,96665,96600,96665,134,0.000413971539456659
2021-04-28,96425,96555,96425,96480,15,-0.001913826100449989
2021-04-29,96635,96635,96390,96390,42,-0.000932835820895539
2021-04-30,96255,96255,96090,96235,1231,-0.0016080506276584527
2021-05-03,96070,96450,96070,96370,99,0.0014028160232764098
2021-05-04,96355,96450,96285,96285,198,-0.0008820172252775871
2021-05-06,96275,96410,96275,96410,6,0.0012982292153502772
2021-05-07,96405,96405,96325,96330,204,-0.0008297894409293738
