Date,Open,High,Low,Close,Volume,Change
2020-08-21,9995,9995,9850,9850,17067,
2020-08-24,9895,10100,9895,10100,1634,0.025380710659898442
2020-08-25,10100,10155,10095,10155,1990,0.00544554455445545
2020-08-26,10155,10205,10150,10205,1375,0.00492368291482026
2020-08-27,10170,10170,10130,10130,145,-0.007349338559529683
2020-08-28,10180,10305,10180,10280,2853,0.014807502467917066
2020-08-31,10240,10475,10235,10475,10334,0.018968871595330672
2020-09-01,10460,10500,10395,10425,1903,-0.004773269689737458
2020-09-02,10410,10635,10410,10595,11453,0.016306954436450916
2020-09-03,10545,10545,10440,10495,352,-0.009438414346389812
2020-09-04,10340,10485,10340,10485,20005,-0.000952834683182413
2020-09-07,10475,10565,10420,10565,5394,0.007629947544110616
2020-09-08,10530,10590,10520,10520,10160,-0.004259346900141958
2020-09-09,10410,10410,10410,10410,0,-0.010456273764258506
2020-09-10,10375,10455,10340,10455,6,0.004322766570605152
2020-09-11,10390,10475,10390,10475,3,0.0019129603060736855
2020-09-14,10335,10380,10335,10345,922,-0.012410501193317436
2020-09-15,10375,10375,10375,10375,100,0.002899951667472145
2020-09-16,10435,10435,10435,10435,29,0.005783132530120527
2020-09-17,10470,10470,10395,10395,102,-0.003833253473885967
2020-09-18,10470,10470,10470,10470,0,0.00721500721500723
2020-09-21,10375,10375,10375,10375,100,-0.009073543457497557
2020-09-22,10180,10180,10180,10180,0,-0.018795180722891547
2020-09-23,10180,10275,10180,10210,3,0.0029469548133596035
2020-09-24,10065,10105,9905,9915,1010,-0.028893241919686563
2020-09-25,9930,9930,9850,9925,4035,0.0010085728693898233
2020-09-28,10120,10120,10120,10120,0,0.019647355163727953
2020-09-29,10105,10180,10105,10180,11,0.005928853754940677
2020-10-05,10130,10130,10115,10115,20,-0.006385068762278956
2020-10-06,10130,10155,10130,10155,300,0.003954522985664788
2020-10-07,10145,10145,10090,10090,307,-0.006400787789266338
2020-10-08,10060,10060,9990,9990,146,-0.009910802775024763
2020-10-12,10050,10050,10050,10050,2,0.006006006006006093
2020-10-13,10020,10020,9930,9975,186,-0.007462686567164201
2020-10-14,9900,9915,9860,9885,117,-0.009022556390977488
2020-10-15,9840,9840,9650,9735,14009,-0.015174506828528056
2020-10-16,9650,9650,9580,9580,10,-0.01592193117616847
2020-10-19,9580,9580,9500,9500,15,-0.008350730688935326
2020-10-20,9500,9570,9350,9570,130,0.007368421052631469
2020-10-21,9510,9640,9510,9640,4,0.007314524555903867
2020-10-22,9415,9415,9415,9415,20,-0.02334024896265563
2020-10-23,9350,9350,9260,9260,12,-0.016463090812533165
2020-10-26,9250,9250,8940,8940,72,-0.03455723542116629
2020-10-27,9195,9195,9195,9195,100,0.028523489932885893
2020-10-28,9250,9420,9250,9420,13132,0.02446982055464919
2020-10-29,9510,9735,9510,9685,4846,0.028131634819532847
2020-10-30,9645,9720,9575,9620,564,-0.006711409395973145
2020-11-02,9565,9635,9545,9580,330,-0.004158004158004158
2020-11-03,9670,9670,9560,9610,362,0.0031315240083507057
2020-11-04,9575,9800,9535,9775,2336,0.01716961498439118
2020-11-05,9775,9775,9710,9730,2353,-0.004603580562659859
2020-11-06,9705,9705,9450,9450,3001,-0.02877697841726623
2020-11-09,9515,9520,9460,9510,2066,0.006349206349206327
2020-11-10,9350,9360,9275,9340,2109,-0.017875920084121977
2020-11-11,9310,9310,9120,9210,682,-0.013918629550321193
2020-11-12,9255,9330,9170,9170,6556,-0.004343105320304019
2020-11-13,9170,9170,9060,9165,828,-0.0005452562704471031
2020-11-16,9165,9165,9045,9060,2377,-0.011456628477905073
2020-11-17,9030,9030,8900,8960,493,-0.01103752759381893
2020-11-18,8960,9120,8920,9080,66,0.013392857142857206
2020-11-19,9080,9245,9080,9245,53,0.018171806167400772
2020-11-20,9260,9360,9260,9360,1046,0.012439156300703136
2020-11-23,9300,9300,9160,9160,1742,-0.021367521367521403
2020-11-24,9160,9160,8980,8985,701,-0.019104803493449785
2020-11-25,9055,9135,9000,9000,1651,0.0016694490818029983
2020-11-26,9000,9140,9000,9140,44,0.015555555555555545
2020-11-27,9140,9250,9140,9250,104,0.012035010940919078
2020-11-30,9305,9400,9305,9400,4956,0.016216216216216273
2020-12-01,9365,9365,9260,9305,2127,-0.01010638297872335
2020-12-02,9300,9300,9140,9185,30152,-0.012896292315959124
2020-12-03,9290,9350,9290,9350,806,0.017964071856287456
2020-12-04,9280,9375,9230,9375,2022,0.002673796791443861
2020-12-07,9380,9640,9380,9640,1665,0.028266666666666662
2020-12-08,9660,9750,9540,9555,1137,-0.008817427385892085
2020-12-09,9435,9480,9290,9300,4327,-0.026687598116169498
2020-12-10,9315,9460,9315,9460,2233,0.017204301075268713
2020-12-11,9460,9490,9450,9485,207,0.0026427061310783095
2020-12-14,9500,9620,9495,9590,1130,0.011070110701107083
2020-12-15,9550,9555,9500,9540,940,-0.005213764337851923
2020-12-16,9480,9600,9480,9580,918,0.004192872117400492
2020-12-17,9730,9750,9670,9670,145,0.009394572025052117
2020-12-18,9670,9670,9670,9670,39,0.0
2020-12-21,9710,9885,9710,9850,197,0.018614270941054833
2020-12-22,9870,9870,9695,9695,300,-0.015736040609137025
2020-12-23,9685,9785,9510,9510,6952,-0.019082001031459517
2020-12-24,9500,9540,9380,9410,4810,-0.01051524710830709
2020-12-28,9380,9420,9340,9420,707,0.0010626992561104665
2020-12-29,9520,9620,9440,9620,1481,0.02123142250530785
2020-12-30,9600,9600,9370,9380,2615,-0.02494802494802495
2021-01-04,9380,9380,8990,9050,17380,-0.03518123667377404
2021-01-05,9125,9150,8965,8965,6392,-0.00939226519337022
2021-01-06,8965,8965,8885,8890,7525,-0.008365867261572735
2021-01-07,8885,8885,8720,8810,1714,-0.008998875140607376
2021-01-08,8775,8775,8425,8490,59634,-0.036322360953461974
2021-01-11,8445,8455,8195,8435,68003,-0.006478209658421719
2021-01-12,8500,8600,8440,8505,945,0.008298755186721962
2021-01-13,8540,8540,8390,8445,16010,-0.007054673721340388
2021-01-14,8455,8500,8345,8500,3759,0.006512729425695696
2021-01-15,8305,8365,8250,8350,629,-0.01764705882352946
2021-01-18,8375,8480,8320,8320,1833,-0.003592814371257469
2021-01-19,8325,8360,8160,8225,8719,-0.011418269230769273
2021-01-20,8150,8495,8150,8410,7860,0.022492401215805424
2021-01-21,8390,8390,8240,8240,18078,-0.02021403091557672
2021-01-22,8260,8300,8190,8300,444,0.00728155339805836
2021-01-25,8295,8360,8280,8340,5732,0.004819277108433662
2021-01-26,8400,8555,8400,8520,5695,0.021582733812949728
2021-01-27,8510,8510,8345,8410,11920,-0.012910798122065748
2021-01-28,8500,8530,8405,8460,8977,0.005945303210463715
2021-01-29,8370,8465,8310,8360,4069,-0.011820330969267157
2021-02-01,8415,8535,8415,8515,2316,0.018540669856459413
2021-02-02,8405,8405,8330,8400,2066,-0.01350557839107458
2021-02-03,8370,8370,8285,8340,850,-0.0071428571428571175
2021-02-04,8340,8385,8295,8385,549,0.0053956834532373765
2021-02-05,8360,8375,8305,8305,1247,-0.009540846750149101
2021-02-08,8300,8320,8260,8320,287,0.0018061408789886713
2021-02-09,8295,8295,8180,8285,1365,-0.0042067307692307265
2021-02-10,8250,8275,8200,8275,134,-0.001207000603500319
2021-02-15,8170,8255,8140,8245,344,-0.003625377643504568
2021-02-16,8245,8245,8075,8080,3593,-0.020012128562765352
2021-02-17,8090,8160,8090,8115,105,0.004331683168316891
2021-02-18,8140,8165,8130,8135,973,0.0024645717806530687
2021-02-19,8100,8100,8060,8085,316,-0.006146281499692652
2021-02-22,8050,8060,8015,8045,560,-0.0049474335188620655
2021-02-23,8025,8025,7845,7845,3307,-0.02486016159105031
2021-02-24,7825,7930,7730,7755,1354,-0.01147227533460804
2021-02-25,7800,7855,7765,7855,2055,0.012894906511927706
2021-02-26,7810,7885,7810,7850,132,-0.0006365372374284028
2021-03-02,7810,7945,7810,7945,5957,0.012101910828025586
2021-03-03,7955,7955,7935,7935,5,-0.0012586532410321372
2021-03-04,7855,7855,7855,7855,21,-0.0100819155639571
2021-03-05,7920,8005,7920,8005,287,0.01909611712285164
2021-03-08,8000,8000,7920,7920,1019,-0.010618363522798213
2021-03-09,7830,7865,7805,7865,81,-0.00694444444444442
2021-03-10,7915,7920,7915,7915,4,0.006357279084551859
2021-03-11,7875,7905,7870,7905,17,-0.0012634238787112562
2021-03-12,7915,7965,7915,7965,176,0.007590132827324458
2021-03-15,7975,7975,7935,7965,267,0.0
2021-03-16,8075,8105,8075,8105,881,0.017576898932831098
2021-03-17,8115,8195,8115,8195,13190,0.011104256631708775
2021-03-18,8135,8145,8080,8125,13394,-0.008541793776693063
2021-03-19,8115,8215,8115,8215,165,0.011076923076922984
2021-03-22,8205,8235,8205,8230,78,0.0018259281801582539
2021-03-23,8260,8315,8260,8280,1658,0.0060753341433779084
2021-03-24,8300,8415,8300,8390,554,0.013285024154589431
2021-03-25,8340,8340,8315,8315,14,-0.008939213349225317
2021-03-26,8310,8310,8235,8245,7329,-0.008418520745640423
2021-03-29,8265,8290,8230,8230,1071,-0.0018192844147968401
2021-03-30,8195,8200,8190,8190,3200,-0.004860267314702349
2021-03-31,8090,8095,8090,8095,6,-0.011599511599511558
2021-04-01,8070,8135,8020,8135,4,0.004941321803582532
2021-04-02,8090,8090,8015,8030,24,-0.01290719114935468
2021-04-05,8010,8010,7965,7965,14,-0.008094645080946483
2021-04-06,7950,7950,7895,7900,1594,-0.008160703075957287
2021-04-07,7900,7910,7900,7905,54,0.0006329113924050667
2021-04-08,7935,7935,7935,7935,29,0.00379506641366234
2021-04-09,8075,8125,8070,8110,377,0.022054190296156184
2021-04-12,8105,8185,8105,8155,154,0.0055487053020961685
2021-04-13,8155,8220,8145,8215,670,0.0073574494175352445
2021-04-14,8270,8270,8170,8170,34,-0.005477784540474762
2021-04-15,8125,8140,8110,8110,507,-0.007343941248470043
2021-04-16,8140,8230,8140,8225,212,0.014180024660912505
2021-04-19,8250,8350,8230,8340,615,0.013981762917933072
2021-04-20,8310,8310,8265,8265,413,-0.008992805755395739
2021-04-21,8265,8285,8265,8285,274,0.002419842710223774
2021-04-22,8285,8295,8285,8295,150,0.001207000603500319
2021-04-23,8320,8320,8300,8305,159,0.0012055455093429313
2021-04-26,8260,8260,8210,8210,26,-0.011438892233594178
2021-04-27,8215,8215,8150,8150,19,-0.0073081607795371095
2021-04-28,8085,8085,7935,7940,41,-0.025766871165644134
2021-04-29,7910,7925,7850,7850,7414,-0.01133501259445846
2021-04-30,7920,7920,7810,7905,6133,0.007006369426751702
2021-05-03,7860,7870,7690,7690,12425,-0.0271979759645794
2021-05-04,7660,7705,7550,7705,6415,0.0019505851755525772
2021-05-06,7680,7680,7585,7655,355,-0.0064892926670993
2021-05-07,7695,7695,7695,7695,4,0.0052253429131285944
