Date,Open,High,Low,Close,Volume,Change
2021-04-08,2050,2055,2045,2045,1054264,
2021-04-09,2050,2065,2045,2060,126329,0.007334963325183352
2021-04-12,2060,2065,2050,2060,57289,0.0
2021-04-13,2060,2070,2055,2060,60070,0.0
2021-04-14,2060,2060,2050,2055,58295,-0.0024271844660194164
2021-04-15,2060,2060,2050,2050,58492,-0.0024330900243308973
2021-04-16,2050,2065,2045,2050,45433,0.0
2021-04-19,2045,2055,2045,2055,7994,0.0024390243902439046
2021-04-20,2055,2060,2050,2055,32949,0.0
2021-04-21,2050,2055,2050,2055,13469,0.0
2021-04-22,2050,2055,2050,2055,28017,0.0
2021-04-23,2055,2055,2050,2055,7200,0.0
2021-04-26,2050,2075,2050,2065,64924,0.0048661800486617945
2021-04-27,2065,2180,2065,2130,313833,0.0314769975786926
2021-04-28,2095,2150,2080,2100,84439,-0.014084507042253502
2021-04-29,2100,2190,2095,2180,196147,0.03809523809523818
2021-04-30,2160,2765,2120,2335,9899648,0.07110091743119273
2021-05-03,2375,2940,2320,2725,8971333,0.16702355460385432
2021-05-04,2600,2635,2275,2305,2922393,-0.15412844036697249
2021-05-06,2305,2395,2280,2290,944604,-0.006507592190889366
2021-05-07,2305,2330,2200,2215,659836,-0.03275109170305679
