Date,Open,High,Low,Close,Volume,Change
2020-09-10,9915,10030,9915,10015,3068,
2020-09-11,9565,9980,9565,9945,1285,-0.006989515726410378
2020-09-14,10095,10130,10060,10130,198,0.018602312719959713
2020-09-15,10145,10210,10145,10210,131,0.007897334649555665
2020-09-16,10210,10230,10160,10185,151,-0.0024485798237022793
2020-09-17,10090,10110,10020,10045,185,-0.013745704467353903
2020-09-18,10055,10080,10020,10080,50,0.0034843205574912606
2020-09-21,10140,10140,9945,9990,217,-0.008928571428571397
2020-09-22,9990,9990,9705,9735,309,-0.02552552552552556
2020-09-23,9720,9790,9570,9790,743,0.005649717514124353
2020-09-24,9620,9635,9500,9525,1621,-0.027068437180796767
2020-09-25,9525,9585,9500,9550,461,0.002624671916010568
2020-09-28,9640,9690,9595,9675,439,0.01308900523560208
2020-09-29,9770,9770,9725,9760,76,0.008785529715762186
2020-10-05,9770,9890,9760,9880,480,0.012295081967213184
2020-10-06,9955,9955,9955,9955,3,0.007591093117408798
2020-10-07,9875,9975,9875,9975,122,0.002009040683073726
2020-10-08,10065,10065,10005,10005,34,0.003007518796992459
2020-10-12,10020,10035,10010,10035,991,0.0029985007496251548
2020-10-13,10060,10060,9990,9990,16,-0.004484304932735439
2020-10-14,9995,9995,9995,9995,22,0.0005005005005005447
2020-10-15,9920,9920,9800,9800,131,-0.019509754877438668
2020-10-16,9800,9800,9720,9795,48,-0.0005102040816326037
2020-10-19,9855,9855,9855,9855,1,0.006125574272588086
2020-10-20,9700,9700,9700,9700,1,-0.01572805682394729
2020-10-21,9880,9895,9880,9890,698,0.019587628865979312
2020-10-22,9800,9810,9765,9765,13,-0.012639029322548012
2020-10-23,9810,9870,9810,9845,61,0.008192524321556593
2020-10-26,9840,9840,9840,9840,16,-0.000507872016251909
2020-10-27,9730,9730,9730,9730,1,-0.011178861788617933
2020-10-28,9685,9685,9685,9685,10,-0.004624871531346386
2020-10-29,9675,9675,9630,9630,67,-0.005678884873515755
2020-10-30,9585,9585,9485,9485,66,-0.01505711318795433
2020-11-02,9580,9580,9580,9580,0,0.010015814443858684
2020-11-03,9720,9770,9720,9765,106,0.019311064718162907
2020-11-04,9865,9865,9805,9845,161,0.008192524321556593
2020-11-05,9960,10040,9960,10040,80,0.01980700863382423
2020-11-06,10110,10140,10040,10040,125,0.0
2020-11-09,10160,10240,10160,10175,70901,0.01344621513944233
2020-11-10,10175,10180,10145,10170,54071,-0.0004914004914005066
2020-11-11,10230,10320,10230,10320,132461,0.014749262536873253
2020-11-12,10305,10320,10240,10275,88984,-0.0043604651162790775
2020-11-13,10275,10350,10245,10350,57085,0.007299270072992803
2020-11-16,10490,10605,10490,10595,89431,0.023671497584541124
2020-11-17,10605,10605,10565,10575,52601,-0.0018876828692779846
2020-11-18,10620,10620,10555,10585,200709,0.0009456264775413725
2020-11-19,10545,10595,10515,10590,306328,0.0004723665564478896
2020-11-20,10575,10650,10570,10625,388153,0.003305004721435356
2020-11-23,10635,10865,10635,10850,634383,0.021176470588235352
2020-11-24,10870,10960,10855,10900,751569,0.004608294930875667
2020-11-25,10985,10995,10825,10840,592283,-0.0055045871559632475
2020-11-26,10845,10945,10800,10945,474074,0.009686346863468698
2020-11-27,10945,11005,10940,10995,556209,0.004568296025582397
2020-11-30,11005,11015,10870,10870,449065,-0.011368804001819055
2020-12-01,10930,11010,10905,11005,308779,0.012419503219871286
2020-12-02,11080,11180,11080,11165,113220,0.01453884597910049
2020-12-03,11250,11285,11210,11270,144138,0.00940438871473348
2020-12-04,11390,11530,11390,11480,189963,0.01863354037267073
2020-12-07,11560,11590,11445,11565,187340,0.007404181184669012
2020-12-08,11535,11560,11375,11375,274911,-0.016428880242109867
2020-12-09,11470,11510,11440,11510,47830,0.01186813186813196
2020-12-10,11445,11635,11445,11625,90253,0.009991311902693312
2020-12-11,11655,11665,11650,11665,5184,0.0034408602150537426
2020-12-14,11620,11700,11610,11645,66845,-0.0017145306472353683
2020-12-15,11535,11600,11520,11575,77974,-0.006011163589523361
2020-12-16,11675,11680,11620,11655,66944,0.006911447084233302
2020-12-17,11640,11650,11555,11645,41321,-0.0008580008580008069
2020-12-18,11660,11675,11625,11640,61791,-0.0004293688278230734
2020-12-21,11620,11660,11540,11660,110387,0.0017182130584192379
2020-12-22,11615,11630,11580,11615,82749,-0.0038593481989708245
2020-12-23,11540,11545,11540,11545,6932,-0.0060266896254842495
2020-12-24,11690,11745,11690,11745,13770,0.017323516673884765
2020-12-28,11950,11965,11900,11900,26803,0.013197105151128152
2020-12-29,11915,11915,11915,11915,0,0.0012605042016806678
2020-12-30,11895,12165,11890,12165,26883,0.020981955518254214
2021-01-04,12135,12450,12135,12440,58511,0.022605836415947378
2021-01-05,12470,12595,12455,12595,19869,0.012459807073954998
2021-01-06,12755,12765,12590,12665,25644,0.0055577610162762525
2021-01-07,12760,12760,12760,12760,4,0.007500986971969992
2021-01-08,12990,13260,12990,13225,24083,0.036442006269592486
2021-01-11,13650,13815,13225,13225,59191,0.0
2021-01-12,13185,13315,13185,13315,7750,0.006805293005671009
2021-01-13,13205,13205,13205,13205,224,-0.008261359369132526
2021-01-14,13255,13255,13255,13255,0,0.0037864445285875625
2021-01-15,13415,13415,13030,13030,22445,-0.016974726518295014
2021-01-18,12895,12895,12665,12665,15741,-0.02801227935533379
2021-01-19,12680,12785,12680,12785,7886,0.009474930911962165
2021-01-20,13025,13025,13025,13025,1,0.018771998435666903
2021-01-21,13285,13285,13285,13285,0,0.01996161228406912
2021-01-22,13235,13235,13235,13235,0,-0.0037636432066240344
2021-01-25,13235,13260,13235,13260,7554,0.0018889308651304226
2021-01-26,13270,13270,13270,13270,30,0.0007541478129713397
2021-01-27,13145,13145,13145,13145,0,-0.009419743782969059
2021-01-28,12835,12995,12810,12830,7724,-0.023963484214530206
2021-01-29,12830,12830,12585,12620,8147,-0.01636788776305531
2021-02-01,12520,12555,12445,12555,23995,-0.005150554675118824
2021-02-02,13160,13165,13160,13165,2,0.04858622062923135
2021-02-03,13165,13165,13105,13105,602,-0.004557538928978366
2021-02-04,12945,12945,12945,12945,0,-0.01220908050362457
2021-02-05,12955,12955,12955,12955,14,0.0007724990343762617
2021-02-08,12955,12955,12955,12955,0,0.0
2021-02-09,13075,13075,13075,13075,6,0.009262832883056626
2021-02-10,13025,13025,13025,13025,0,-0.003824091778202643
2021-02-15,13200,13200,13190,13190,4,0.012667946257197693
2021-02-16,13240,13240,13240,13240,2,0.0037907505686125553
2021-02-17,13100,13100,13100,13100,0,-0.010574018126888185
2021-02-18,12930,12930,12930,12930,0,-0.012977099236641254
2021-02-19,12930,12950,12930,12950,10,0.0015467904098993568
2021-02-22,13000,13000,12825,12825,6152,-0.009652509652509633
2021-02-23,12815,12815,12815,12815,0,-0.000779727095516547
2021-02-24,12525,12525,12525,12525,0,-0.022629730784237245
2021-02-25,12755,12755,12755,12755,1,0.018363273453093854
2021-02-26,12625,12625,12585,12585,2,-0.013328106624852953
2021-03-02,12825,12830,12750,12750,287,0.013110846245530494
2021-03-03,12750,12865,12750,12865,200,0.009019607843137267
2021-03-04,12770,12770,12770,12770,0,-0.007384376214535582
2021-03-05,12705,12705,12705,12705,0,-0.005090054815974909
2021-03-08,12560,12560,12560,12560,0,-0.011412829594647733
2021-03-09,12495,12495,12495,12495,0,-0.0051751592356688025
2021-03-10,12410,12410,12410,12410,0,-0.006802721088435382
2021-03-11,12500,12665,12500,12665,101,0.020547945205479534
2021-03-12,12760,12765,12760,12765,4,0.00789577575996847
2021-03-15,12765,12765,12765,12765,329,0.0
2021-03-16,12825,12825,12825,12825,0,0.004700352526439522
2021-03-17,12780,12780,12780,12780,0,-0.0035087719298245723
2021-03-18,12810,12810,12810,12810,0,0.0023474178403755097
2021-03-19,12735,12735,12735,12735,0,-0.005854800936768156
2021-03-22,12730,12730,12730,12730,0,-0.00039261876717711086
2021-03-23,12700,12700,12615,12615,9,-0.00903377847604081
2021-03-24,12565,12565,12565,12565,0,-0.003963535473642477
2021-03-25,12630,12630,12565,12565,2,0.0
2021-03-26,12600,12600,12600,12600,41,0.0027855153203342198
2021-03-29,12655,12655,12655,12655,0,0.00436507936507935
2021-03-30,12800,12800,12800,12800,0,0.011457921770051449
2021-03-31,12795,12795,12795,12795,0,-0.0003906249999999778
2021-04-01,12855,12855,12855,12855,0,0.004689331770222793
2021-04-02,12995,12995,12995,12995,0,0.010890704006223162
2021-04-05,13015,13015,13015,13015,0,0.0015390534821084767
2021-04-06,13045,13045,13045,13045,0,0.0023050326546292244
2021-04-07,13075,13075,13075,13075,0,0.002299731697968488
2021-04-08,13090,13090,13090,13090,0,0.0011472275334607485
2021-04-09,13105,13105,13105,13105,40,0.0011459129106188293
2021-04-12,13055,13055,13055,13055,0,-0.0038153376573827336
2021-04-13,13170,13170,13170,13170,0,0.008808885484488771
2021-04-14,13235,13235,13235,13235,0,0.0049354593773727196
2021-04-15,13285,13285,13285,13285,0,0.0037778617302606232
2021-04-16,13290,13290,13290,13290,0,0.00037636432066245895
2021-04-19,13290,13290,13290,13290,0,0.0
2021-04-20,13370,13370,13370,13370,0,0.0060195635816402415
2021-04-21,13160,13160,13160,13160,0,-0.015706806282722474
2021-04-22,13165,13165,13165,13165,0,0.0003799392097263432
2021-04-23,13190,13190,13190,13190,0,0.0018989745537409952
2021-04-26,13295,13295,13295,13295,0,0.00796057619408641
2021-04-27,13290,13290,13290,13290,0,-0.00037608123354648804
2021-04-28,13130,13130,13130,13130,0,-0.012039127163280705
2021-04-29,13080,13080,13080,13080,0,-0.0038080731150038627
2021-04-30,12965,12965,12965,12965,0,-0.008792048929663565
2021-05-03,12875,12875,12875,12875,0,-0.006941766293868112
2021-05-04,12970,12970,12970,12970,0,0.007378640776698919
2021-05-06,13040,13040,13040,13040,0,0.005397070161912154
2021-05-07,13130,13130,13130,13130,30,0.006901840490797451
